Id;Importe
10593;223,83
10594;144,0
10595;226,63
10596;227,84
10597;187,06
10598;35,58
10599;386,73
10600;114,47
10601;163,38
10602;79,59
10603;85,99
10604;69,1
10605;43,76
10606;165,64
10607;225,2
10608;153,22
10609;107,35
10610;117,52
10611;108,15
10612;60,52
10613;104,49
10614;272,15
10615;546,61
10616;72,59
10617;106,42
10618;108,24
10619;142,2
10620;332,62
10621;198,83
10622;383,64
10623;105,36
10624;212,47
10625;48,36
10626;205,91
10627;96,94
10628;101,28
10629;108,77
10630;253,58
10631;106,55
10632;35,06
10633;124,13
10634;57,61
10635;220,63
10636;58,12
10637;62,09
10638;121,25
10639;85,57
10640;159,96
10641;55,86
10642;183,2
10643;163,66
10644;137,67
10645;291,14
10646;104,28
10647;355,48
10648;65,05
10649;118,81
10650;137,9
10651;137,92
10652;178,44
10653;54,58
10654;36,99
10655;177,73
10656;188,89
10657;63,37
10658;70,38
10659;86,22
10660;90,83
10661;111,06
10662;132,0
10663;65,23
10664;232,84
10665;271,32
10666;37,42
10667;37,91
10668;218,95
10669;67,33
10670;196,02
10671;46,0
10672;59,88
10673;113,07
10674;294,95
10675;236,12
10676;54,35
10677;248,18
10678;103,17
10679;208,01
10680;67,13
10681;80,23
10682;224,84
10683;225,6
10684;67,92
10685;102,54
10686;206,46
10687;156,38
10688;95,99
10689;209,6
10690;127,09
10691;104,47
10692;223,87
10693;79,75
10694;71,52
10695;215,87
10696;225,9
10697;40,66
10698;203,5
10699;324,71
10700;117,03
10701;114,32
10702;95,75
10703;156,31
10704;106,03
10705;520,76
10706;175,35
10707;157,66
10708;64,69
10709;63,08
10710;119,96
10711;65,0
10712;78,5
10713;169,7
10714;121,49
10715;90,41
10716;103,77
10717;104,15
10718;136,45
10719;162,17
10720;50,28
10721;165,7
10722;116,42
10723;153,6
10724;196,37
10725;168,37
10726;246,55
10727;75,39
10728;287,36
10729;61,99
10730;105,35
10731;215,9
10732;39,4
10733;175,05
10734;208,0
10735;130,73
10736;221,58
10737;280,79
10738;84,93
10739;144,82
10740;82,97
10741;38,17
10742;85,6
10743;314,76
10744;413,71
10745;162,23
10746;130,67
10747;181,99
10748;75,46
10749;107,92
10750;171,45
10751;383,36
10752;71,61
10753;97,46
10754;272,81
10755;41,17
10756;107,8
10757;61,8
10758;19,5
10759;62,14
10760;95,62
10761;267,39
10762;197,69
10763;299,14
10764;209,21
10765;62,94
10766;203,6
10767;144,59
10768;106,02
10769;138,44
10770;89,87
10771;188,19
10772;61,89
10773;181,83
10774;121,6
10775;113,88
10776;130,02
10777;296,6
10778;95,53
10779;122,84
10780;184,25
10781;86,23
10782;77,73
10783;292,82
10784;34,57
10785;48,25
10786;174,15
10787;237,68
10788;123,61
10789;60,36
10790;344,57
10791;87,74
10792;95,24
10793;116,72
10794;91,96
10795;206,41
10796;140,42
10797;104,07
10798;134,38
10799;101,87
10800;355,36
10801;49,24
10802;73,64
10803;109,51
10804;89,56
10805;72,48
10806;40,3
10807;124,27
10808;151,51
10809;41,31
10810;168,68
10811;218,12
10812;176,55
10813;31,17
10814;77,57
10815;90,89
10816;173,07
10817;29,77
10818;207,76
10819;121,81
10820;77,93
10821;155,27
10822;103,24
10823;142,6
10824;125,85
10825;151,63
10826;75,25
10827;246,05
10828;168,61
10829;212,34
10830;80,01
10831;100,58
10832;141,74
10833;474,23
10834;250,79
10835;62,07
10836;497,17
10837;89,57
10838;92,42
10839;713,75
10840;23,35
10841;41,89
10842;43,41
10843;84,06
10844;211,49
10845;159,23
10846;108,28
10847;156,73
10848;64,5
10849;262,85
10850;113,22
10851;37,44
10852;104,2
10853;63,87
10854;58,11
10855;168,85
10856;83,16
10857;218,37
10858;115,11
10859;159,71
10860;65,02
10861;63,7
10862;175,28
10863;115,8
10864;140,48
10865;63,87
10866;63,82
10867;124,18
10868;108,84
10869;233,03
10870;112,01
10871;235,34
10872;98,16
10873;91,9
10874;128,88
10875;59,24
10876;82,94
10877;84,59
10878;186,52
10879;77,98
10880;263,8
10881;56,68
10882;96,5
10883;139,06
10884;241,91
10885;298,36
10886;67,25
10887;135,46
10888;40,22
10889;341,01
10890;114,78
10891;315,07
10892;321,6
10893;133,74
10894;291,17
10895;99,68
10896;104,56
10897;140,02
10898;240,21
10899;48,12
10900;46,43
10901;75,4
10902;169,06
10903;69,29
10904;235,87
10905;34,14
10906;213,84
10907;65,93
10908;45,84
10909;117,26
10910;150,56
10911;40,11
10912;151,83
10913;100,86
10914;76,91
10915;90,73
10916;210,33
10917;406,85
10918;167,69
10919;58,31
10920;94,75
10921;96,85
10922;95,53
10923;272,7
10924;228,76
10925;124,84
10926;530,22
10927;146,59
10928;149,56
10929;52,46
10930;251,62
10931;127,63
10932;608,76
10933;72,63
10934;94,07
10935;385,45
10936;102,54
10937;252,48
10938;78,72
10939;233,75
10940;206,25
10941;27,81
10942;72,42
10943;208,77
10944;127,78
10945;109,71
10946;78,06
10947;91,68
10948;85,3
10949;137,75
10950;101,56
10951;202,25
10952;47,98
10953;199,7
10954;115,63
10955;146,32
10956;46,17
10957;133,28
10958;189,97
10959;122,29
10960;182,81
10961;608,84
10962;104,15
10963;38,03
10964;195,35
10965;56,06
10966;96,55
10967;169,0
10968;79,2
10969;44,33
10970;67,27
10971;112,36
10972;71,47
10973;153,55
10974;98,31
10975;303,25
10976;192,76
10977;276,7
10978;203,29
10979;185,22
10980;83,72
10981;390,32
10982;150,35
10983;209,27
10984;241,1
10985;66,96
10986;165,66
10987;168,97
10988;39,92
10989;141,36
10990;184,63
10991;115,02
10992;520,86
10993;57,7
10994;122,86
10995;138,41
10996;88,61
10997;55,38
10998;104,08
10999;185,89
11000;325,13
11001;190,09
11002;221,94
11003;29,92
11004;102,68
11005;149,33
11006;244,35
11007;159,79
11008;176,16
11009;191,4
11010;54,02
11011;67,64
11012;366,84
11013;158,78
11014;79,03
11015;109,03
11016;70,26
11017;120,33
11018;146,67
11019;526,87
11020;60,71
11021;98,94
11022;154,85
11023;478,48
11024;38,47
11025;322,31
11026;152,97
11027;91,94
11028;128,2
11029;148,85
11030;202,16
11031;32,34
11032;125,9
11033;143,08
11034;558,32
11035;169,27
11036;135,33
11037;76,69
11038;92,02
11039;55,39
11040;105,48
11041;384,79
11042;46,29
11043;246,58
11044;69,27
11045;153,21
11046;119,99
11047;71,69
11048;356,38
11049;200,65
11050;80,52
11051;142,45
11052;47,23
11053;185,66
11054;276,62
11055;484,79
11056;66,2
11057;217,18
11058;47,56
11059;81,78
11060;217,89
11061;530,46
11062;164,0
11063;54,8
11064;120,56
11065;321,72
11066;59,98
11067;102,08
11068;103,18
11069;123,17
11070;102,98
11071;83,65
11072;166,8
11073;160,03
11074;158,32
11075;238,26
11076;120,02
11077;214,53
11078;159,36
11079;71,24
11080;74,54
11081;177,14
11082;145,46
11083;71,54
11084;145,25
11085;77,79
11086;244,69
11087;135,26
11088;82,35
11089;230,48
11090;227,14
11091;64,93
11092;81,7
11093;57,98
11094;103,83
11095;61,73
11096;87,76
11097;232,34
11098;97,02
11099;161,58
11100;34,26
11101;437,25
11102;64,5
11103;192,84
11104;85,56
11105;139,34
11106;136,56
11107;23,24
11108;82,06
11109;189,88
11110;175,97
11111;326,88
11112;84,17
11113;30,68
11114;74,89
11115;123,95
11116;89,72
11117;114,2
11118;237,5
11119;127,88
11120;47,27
11121;243,44
11122;128,09
11123;110,23
11124;51,7
11125;121,94
11126;134,26
11127;323,41
11128;125,76
11129;98,6
11130;200,57
11131;394,59
11132;100,33
11133;248,41
11134;110,63
11135;33,71
11136;285,34
11137;170,21
11138;63,18
11139;309,06
11140;87,03
11141;276,12
11142;114,12
11143;238,89
11144;129,76
11145;105,37
11146;154,4
11147;182,67
11148;81,81
11149;166,27
11150;153,46
11151;411,82
11152;57,21
11153;136,21
11154;209,23
11155;277,26
11156;108,45
11157;265,71
11158;177,35
11159;181,64
11160;183,75
11161;169,56
11162;31,81
11163;103,95
11164;179,22
11165;152,47
11166;60,16
11167;218,01
11168;125,91
11169;201,69
11170;101,48
11171;115,37
11172;213,35
11173;182,2
11174;118,12
11175;232,17
11176;114,19
11177;134,35
11178;233,52
11179;223,21
11180;153,13
11181;38,89
11182;289,03
11183;50,93
11184;175,85
11185;162,67
11186;91,73
11187;197,19
11188;73,51
11189;181,13
11190;133,69
11191;211,62
11192;43,95
11193;247,33
11194;189,69
11195;57,47
11196;168,77
11197;39,76
11198;72,11
11199;189,92
11200;86,19
11201;107,07
11202;199,8
11203;221,14
11204;258,04
11205;115,25
11206;197,9
11207;409,24
11208;319,65
11209;173,96
11210;162,99
11211;198,95
11212;143,85
11213;307,81
11214;95,24
11215;105,95
11216;152,68
11217;24,6
11218;568,15
11219;184,29
11220;110,02
11221;85,96
11222;364,29
11223;226,67
11224;44,68
11225;99,32
11226;178,03
11227;203,42
11228;160,19
11229;97,38
11230;194,72
11231;294,67
11232;237,08
11233;246,9
11234;63,05
11235;88,51
11236;237,43
11237;111,28
11238;78,49
11239;68,02
11240;310,1
11241;127,18
11242;181,79
11243;126,43
11244;74,1
11245;110,58
11246;98,35
11247;120,28
11248;143,56
11249;193,26
11250;115,8
11251;234,36
11252;112,46
11253;82,32
11254;99,49
11255;158,58
11256;91,73
11257;19,04
11258;164,95
11259;107,45
11260;73,14
11261;64,55
11262;144,19
11263;233,33
11264;209,41
11265;428,55
11266;80,16
11267;35,13
11268;216,09
11269;106,88
11270;343,72
11271;109,57
11272;96,76
11273;135,57
11274;214,43
11275;54,74
11276;181,61
11277;357,78
11278;109,91
11279;207,8
11280;144,42
11281;584,89
11282;376,26
11283;76,14
11284;81,72
11285;160,74
11286;104,16
11287;218,02
11288;52,32
11289;137,71
11290;120,46
11291;77,1
11292;296,21
11293;149,83
11294;95,43
11295;49,21
11296;48,03
11297;136,51
11298;372,63
11299;203,09
11300;115,59
11301;120,46
11302;80,6
11303;103,9
11304;48,8
11305;100,32
11306;97,08
11307;45,49
11308;59,5
11309;87,88
11310;70,66
11311;78,09
11312;372,16
11313;108,98
11314;83,49
11315;83,36
11316;153,98
11317;50,57
11318;215,98
11319;85,88
11320;150,49
11321;77,76
11322;100,75
11323;96,64
11324;174,84
11325;120,39
11326;63,23
11327;154,12
11328;201,2
11329;152,94
11330;45,63
11331;66,61
11332;202,4
11333;43,68
11334;63,73
11335;26,28
11336;89,58
11337;98,74
11338;179,98
11339;50,62
11340;110,18
11341;42,75
11342;85,77
11343;138,56
11344;146,72
11345;262,84
11346;258,53
11347;47,12
11348;104,5
11349;81,0
11350;80,11
11351;103,99
11352;154,55
11353;95,63
11354;373,57
11355;94,21
11356;139,39
11357;27,87
11358;187,92
11359;115,03
11360;197,61
11361;117,22
11362;170,28
11363;49,73
11364;165,96
11365;55,32
11366;176,5
11367;52,7
11368;48,42
11369;130,87
11370;411,91
11371;83,53
11372;32,73
11373;195,75
11374;55,26
11375;106,4
11376;126,02
11377;156,46
11378;141,94
11379;65,11
11380;80,71
11381;122,07
11382;299,22
11383;70,58
11384;157,09
11385;79,75
11386;109,41
11387;68,5
11388;110,46
11389;66,02
11390;143,66
11391;70,31
11392;106,99
11393;42,67
11394;67,95
11395;40,78
11396;72,48
11397;212,52
11398;81,63
11399;62,77
11400;230,0
11401;217,67
11402;60,77
11403;240,27
11404;134,48
11405;31,4
11406;137,86
11407;128,03
11408;258,89
11409;81,38
11410;289,14
11411;66,59
11412;288,18
11413;125,33
11414;29,12
11415;262,34
11416;53,93
11417;350,03
11418;123,46
11419;83,43
11420;159,05
11421;631,49
11422;105,55
11423;253,66
11424;43,29
11425;193,38
11426;353,69
11427;83,14
11428;165,8
11429;49,73
11430;173,63
11431;68,44
11432;24,05
11433;265,95
11434;231,8
11435;71,13
11436;235,96
11437;67,68
11438;292,02
11439;493,6
11440;155,52
11441;167,41
11442;102,06
11443;114,73
11444;236,39
11445;143,84
11446;298,54
11447;240,88
11448;109,85
11449;200,41
11450;24,9
11451;256,24
11452;116,25
11453;330,08
11454;1183,74
11455;58,37
11456;217,37
11457;151,02
11458;248,09
11459;135,66
11460;73,59
11461;131,65
11462;114,72
11463;79,81
11464;151,28
11465;319,42
11466;299,71
11467;373,06
11468;370,44
11469;372,89
11470;268,1
11471;125,87
11472;158,7
11473;236,25
11474;187,06
11475;32,66
11476;274,65
11477;111,65
11478;119,23
11479;55,32
11480;26,32
11481;218,1
11482;82,14
11483;62,34
11484;99,68
11485;390,11
11486;224,12
11487;92,88
11488;68,19
11489;194,21
11490;115,16
11491;187,42
11492;133,48
11493;49,33
11494;315,48
11495;64,86
11496;576,53
11497;61,66
11498;67,9
11499;190,88
11500;69,04
11501;147,9
11502;179,7
11503;132,09
11504;117,41
11505;96,8
11506;180,33
11507;69,1
11508;299,82
11509;153,07
11510;96,52
11511;46,33
11512;363,54
11513;114,21
11514;96,58
11515;149,23
11516;106,87
11517;112,56
11518;142,91
11519;41,0
11520;367,03
11521;48,94
11522;82,59
11523;41,45
11524;62,34
11525;64,02
11526;164,83
11527;134,08
11528;148,37
11529;432,64
11530;142,44
11531;185,32
11532;121,12
11533;171,2
11534;190,89
11535;151,81
11536;191,19
11537;117,87
11538;73,09
11539;59,25
11540;69,26
11541;136,96
11542;67,1
11543;316,65
11544;56,45
11545;89,46
11546;158,92
11547;280,65
11548;89,75
11549;186,26
11550;44,79
11551;401,62
11552;56,12
11553;197,22
11554;81,24
11555;30,68
11556;65,54
11557;60,03
11558;183,91
11559;369,58
11560;97,24
11561;154,87
11562;181,79
11563;64,94
11564;39,96
11565;28,99
11566;181,85
11567;59,99
11568;30,39
11569;94,88
11570;148,66
11571;104,75
11572;344,92
11573;233,41
11574;403,85
11575;206,74
11576;256,1
11577;280,79
11578;29,09
11579;480,02
11580;175,31
11581;217,55
11582;156,69
11583;139,71
11584;98,79
11585;66,42
11586;62,32
11587;96,57
11588;862,19
11589;631,68
11590;137,34
11591;98,9
11592;109,15
11593;32,64
11594;77,06
11595;285,61
11596;177,87
11597;53,06
11598;166,28
11599;375,96
11600;245,1
11601;737,28
11602;80,93
11603;303,14
11604;158,39
11605;311,5
11606;25,87
11607;99,55
11608;174,41
11609;121,18
11610;30,53
11611;311,67
11612;155,04
11613;80,63
11614;268,42
11615;55,97
11616;91,09
11617;211,28
11618;257,03
11619;90,1
11620;267,81
11621;118,09
11622;93,14
11623;263,16
11624;440,66
11625;126,1
11626;55,76
11627;311,16
11628;556,01
11629;92,42
11630;235,89
11631;71,94
11632;72,1
11633;237,74
11634;172,48
11635;144,95
11636;120,22
11637;82,15
11638;106,16
11639;189,82
11640;116,43
11641;58,83
11642;126,65
11643;277,76
11644;158,15
11645;73,28
11646;95,89
11647;31,66
11648;183,5
11649;202,41
11650;143,18
11651;164,99
11652;336,93
11653;81,35
11654;143,11
11655;52,0
11656;142,07
11657;124,38
11658;58,9
11659;138,75
11660;270,79
11661;185,22
11662;126,6
11663;518,3
11664;69,78
11665;46,16
11666;75,65
11667;177,45
11668;138,23
11669;132,56
11670;344,49
11671;97,12
11672;91,47
11673;97,56
11674;137,27
11675;208,7
11676;69,07
11677;47,3
11678;194,45
11679;87,48
11680;34,74
11681;120,76
11682;78,35
11683;374,99
11684;130,52
11685;95,83
11686;475,71
11687;132,48
11688;59,78
11689;101,37
11690;117,13
11691;68,72
11692;206,11
11693;39,16
11694;98,07
11695;234,4
11696;160,28
11697;189,17
11698;97,02
11699;76,75
11700;184,75
11701;105,0
11702;116,84
11703;198,02
11704;210,4
11705;201,03
11706;152,14
11707;72,56
11708;563,67
11709;65,43
11710;184,5
11711;63,77
11712;28,96
11713;51,47
11714;157,73
11715;72,4
11716;125,82
11717;193,44
11718;55,31
11719;145,59
11720;81,17
11721;69,33
11722;254,05
11723;242,69
11724;118,11
11725;179,35
11726;77,6
11727;381,92
11728;107,97
11729;237,14
11730;211,25
11731;155,73
11732;68,38
11733;255,18
11734;120,82
11735;210,31
11736;44,36
11737;33,09
11738;566,96
11739;113,7
11740;82,45
11741;85,36
11742;130,24
11743;114,1
11744;90,86
11745;173,12
11746;138,99
11747;124,15
11748;237,6
11749;418,64
11750;105,55
11751;307,04
11752;129,41
11753;212,98
11754;75,97
11755;130,22
11756;21,12
11757;166,83
11758;111,97
11759;410,36
11760;70,62
11761;127,74
11762;74,65
11763;104,42
11764;249,27
11765;49,77
11766;151,55
11767;315,46
11768;172,75
11769;163,32
11770;210,89
11771;311,59
11772;62,01
11773;66,28
11774;626,37
11775;176,44
11776;74,4
11777;139,58
11778;211,6
11779;138,45
11780;150,25
11781;53,83
11782;153,55
11783;210,71
11784;218,3
11785;118,19
11786;383,29
11787;70,8
11788;140,66
11789;150,98
11790;40,42
11791;60,06
11792;191,05
11793;148,44
11794;59,54
11795;103,09
11796;182,84
11797;99,12
11798;87,61
11799;138,37
11800;159,96
11801;96,82
11802;83,6
11803;222,39
11804;231,9
11805;62,2
11806;237,39
11807;249,61
11808;365,48
11809;271,28
11810;88,3
11811;40,04
11812;307,85
11813;77,68
11814;126,06
11815;129,44
11816;351,35
11817;59,98
11818;184,51
11819;246,1
11820;59,5
11821;81,15
11822;297,15
11823;272,47
11824;67,62
11825;205,16
11826;158,15
11827;117,42
11828;76,01
11829;101,17
11830;1014,91
11831;79,38
11832;90,41
11833;186,01
11834;34,87
11835;44,88
11836;153,01
11837;367,69
11838;69,23
11839;454,37
11840;298,65
11841;529,4
11842;74,05
11843;52,09
11844;127,16
11845;170,5
11846;69,04
11847;190,89
11848;165,9
11849;126,95
11850;61,86
11851;163,07
11852;413,46
11853;218,19
11854;125,88
11855;124,69
11856;115,47
11857;93,04
11858;101,85
11859;238,1
11860;69,46
11861;120,58
11862;125,56
11863;91,3
11864;123,42
11865;152,73
11866;82,11
11867;108,87
11868;198,4
11869;167,58
11870;180,65
11871;50,26
11872;338,74
11873;71,94
11874;57,93
11875;190,89
11876;296,03
11877;321,22
11878;151,51
11879;175,67
11880;350,15
11881;111,82
11882;232,94
11883;213,61
11884;107,57
11885;262,9
11886;102,9
11887;183,23
11888;138,8
11889;76,77
11890;264,42
11891;567,87
11892;108,11
11893;95,71
11894;155,02
11895;160,5
11896;117,97
11897;106,08
11898;240,81
11899;53,85
11900;95,16
11901;87,94
11902;76,19
11903;101,27
11904;88,85
11905;197,5
11906;166,51
11907;100,76
11908;41,66
11909;62,96
11910;67,02
11911;161,03
11912;276,99
11913;87,65
11914;242,84
11915;135,15
11916;69,35
11917;52,26
11918;139,89
11919;71,32
11920;98,56
11921;272,91
11922;110,51
11923;311,63
11924;105,36
11925;285,53
11926;306,27
11927;341,79
11928;98,49
11929;71,6
11930;66,42
11931;107,95
11932;331,5
11933;118,71
11934;112,4
11935;37,1
11936;97,93
11937;111,53
11938;99,71
11939;140,3
11940;102,72
11941;79,11
11942;74,43
11943;74,21
11944;162,23
11945;185,66
11946;119,18
11947;198,83
11948;191,95
11949;63,0
11950;283,76
11951;93,18
11952;32,55
11953;425,92
11954;85,06
11955;41,3
11956;232,69
11957;89,14
11958;174,36
11959;296,05
11960;367,71
11961;103,65
11962;295,23
11963;237,1
11964;330,48
11965;89,45
11966;105,29
11967;179,05
11968;59,49
11969;116,87
11970;308,44
11971;290,5
11972;98,45
11973;123,15
11974;657,13
11975;242,9
11976;44,36
11977;51,6
11978;178,99
11979;75,41
11980;279,72
11981;279,38
11982;104,48
11983;102,04
11984;44,8
11985;388,28
11986;59,85
11987;113,7
11988;289,25
11989;156,61
11990;322,33
11991;130,75
11992;241,99
11993;133,66
11994;281,77
11995;66,46
11996;74,34
11997;133,18
11998;158,46
11999;92,78
12000;143,27
12001;72,06
12002;147,44
12003;196,57
12004;169,31
12005;206,57
12006;156,61
12007;116,03
12008;395,24
12009;86,69
12010;213,49
12011;325,05
12012;193,55
12013;152,61
12014;48,94
12015;131,26
12016;191,89
12017;112,67
12018;111,92
12019;138,4
12020;367,62
12021;199,45
12022;66,67
12023;220,18
12024;297,95
12025;216,54
12026;96,77
12027;301,48
12028;260,71
12029;120,43
12030;268,2
12031;167,11
12032;243,95
12033;146,92
12034;135,69
12035;147,08
12036;129,25
12037;57,59
12038;43,11
12039;78,21
12040;138,75
12041;72,39
12042;120,57
12043;55,3
12044;265,93
12045;186,82
12046;151,38
12047;113,29
12048;143,05
12049;57,81
12050;308,24
12051;211,32
12052;91,99
12053;117,47
12054;169,07
12055;188,88
12056;97,91
12057;172,79
12058;33,91
12059;293,4
12060;80,43
12061;129,69
12062;84,78
12063;67,88
12064;383,7
12065;81,99
12066;147,85
12067;216,19
12068;95,44
12069;50,84
12070;137,71
12071;75,57
12072;101,71
12073;101,92
12074;90,54
12075;210,92
12076;336,85
12077;93,61
12078;78,4
12079;113,9
12080;263,85
12081;187,35
12082;262,43
12083;143,28
12084;85,29
12085;179,52
12086;295,83
12087;62,42
12088;145,37
12089;175,16
12090;83,97
12091;165,32
12092;125,68
12093;109,07
12094;55,25
12095;74,05
12096;89,44
12097;148,26
12098;27,98
12099;161,37
12100;89,74
12101;181,98
12102;169,04
12103;233,85
12104;184,02
12105;50,2
12106;156,78
12107;208,22
12108;96,29
12109;126,01
12110;196,05
12111;161,2
12112;61,87
12113;369,57
12114;26,78
12115;215,85
12116;83,86
12117;114,11
12118;165,18
12119;126,88
12120;443,28
12121;77,19
12122;175,66
12123;187,19
12124;133,73
12125;122,74
12126;149,03
12127;64,52
12128;254,7
12129;173,97
12130;118,71
12131;126,03
12132;120,91
12133;193,1
12134;88,85
12135;80,97
12136;105,63
12137;338,76
12138;439,75
12139;99,86
12140;206,28
12141;72,56
12142;225,74
12143;72,56
12144;115,75
12145;112,83
12146;134,18
12147;164,42
12148;130,66
12149;477,4
12150;315,27
12151;124,34
12152;112,47
12153;249,22
12154;228,42
12155;384,9
12156;72,75
12157;167,48
12158;264,46
12159;115,85
12160;176,85
12161;872,79
12162;67,37
12163;167,8
12164;26,75
12165;80,79
12166;87,02
12167;59,05
12168;54,7
12169;72,49
12170;128,68
12171;53,48
12172;137,55
12173;125,5
12174;283,01
12175;93,3
12176;195,86
12177;82,14
12178;202,57
12179;342,73
12180;157,88
12181;53,96
12182;205,44
12183;95,13
12184;42,04
12185;102,2
12186;94,44
12187;154,73
12188;64,56
12189;86,75
12190;68,21
12191;42,65
12192;88,31
12193;90,44
12194;187,65
12195;115,94
12196;95,89
12197;145,64
12198;127,58
12199;62,52
12200;102,08
12201;49,27
12202;82,73
12203;66,6
12204;187,03
12205;275,74
12206;44,81
12207;358,62
12208;57,17
12209;454,55
12210;100,76
12211;105,21
12212;181,27
12213;87,97
12214;107,48
12215;107,46
12216;183,39
12217;242,26
12218;120,74
12219;219,58
12220;101,69
12221;133,85
12222;207,69
12223;231,22
12224;208,65
12225;30,6
12226;175,98
12227;33,39
12228;152,6
12229;272,98
12230;56,84
12231;65,85
12232;358,61
12233;46,49
12234;70,8
12235;276,89
12236;127,25
12237;49,61
12238;208,46
12239;114,77
12240;99,35
12241;167,03
12242;148,78
12243;94,26
12244;875,06
12245;137,36
12246;324,03
12247;45,8
12248;283,23
12249;121,59
12250;31,99
12251;65,97
12252;139,6
12253;203,04
12254;58,09
12255;71,86
12256;65,11
12257;44,39
12258;105,99
12259;83,45
12260;313,29
12261;86,71
12262;306,81
12263;73,17
12264;103,8
12265;108,08
12266;82,72
12267;114,65
12268;217,97
12269;192,22
12270;415,38
12271;73,55
12272;100,56
12273;57,83
12274;65,78
12275;119,46
12276;237,98
12277;172,07
12278;126,1
12279;146,58
12280;38,33
12281;199,61
12282;31,9
12283;165,72
12284;245,61
12285;202,62
12286;931,17
12287;51,83
12288;138,32
12289;110,72
12290;139,11
12291;43,32
12292;73,19
12293;93,2
12294;200,0
12295;62,99
12296;204,85
12297;183,01
12298;168,28
12299;101,61
12300;147,98
12301;75,33
12302;131,07
12303;173,35
12304;165,11
12305;286,64
12306;504,47
12307;79,9
12308;52,07
12309;186,0
12310;67,23
12311;107,92
12312;78,65
12313;144,5
12314;56,49
12315;61,32
12316;67,08
12317;154,56
12318;65,84
12319;503,52
12320;360,02
12321;122,22
12322;380,87
12323;97,61
12324;139,5
12325;126,97
12326;103,49
12327;75,45
12328;91,31
12329;161,81
12330;270,73
12331;127,58
12332;58,53
12333;95,72
12334;280,55
12335;74,16
12336;139,06
12337;155,1
12338;157,66
12339;194,63
12340;263,98
12341;205,49
12342;121,56
12343;54,9
12344;56,86
12345;71,22
12346;189,29
12347;150,59
12348;281,13
12349;147,74
12350;163,32
12351;165,27
12352;40,89
12353;64,78
12354;89,19
12355;177,79
12356;119,23
12357;326,42
12358;323,46
12359;118,22
12360;142,01
12361;215,73
12362;163,93
12363;44,25
12364;91,07
12365;269,35
12366;246,94
12367;103,24
12368;337,25
12369;92,18
12370;163,77
12371;44,94
12372;212,03
12373;128,44
12374;87,64
12375;233,95
12376;91,79
12377;129,96
12378;99,65
12379;294,51
12380;202,04
12381;128,35
12382;333,25
12383;165,81
12384;158,8
12385;206,66
12386;130,81
12387;138,83
12388;148,63
12389;174,57
12390;181,18
12391;210,31
12392;51,55
12393;89,49
12394;216,58
12395;181,55
12396;98,88
12397;295,62
12398;166,72
12399;93,6
12400;70,03
12401;220,31
12402;108,25
12403;70,15
12404;235,59
12405;125,84
12406;119,89
12407;72,56
12408;93,66
12409;101,38
12410;143,44
12411;187,97
12412;152,0
12413;145,9
12414;34,23
12415;141,24
12416;80,63
12417;129,27
12418;46,11
12419;170,28
12420;209,24
12421;147,62
12422;247,81
12423;177,1
12424;75,97
12425;34,59
12426;55,34
12427;129,11
12428;105,99
12429;198,85
12430;206,55
12431;224,9
12432;73,68
12433;73,92
12434;73,03
12435;204,78
12436;155,89
12437;32,86
12438;209,71
12439;130,57
12440;116,79
12441;158,3
12442;293,93
12443;120,91
12444;77,16
12445;96,11
12446;162,72
12447;95,84
12448;110,57
12449;147,38
12450;229,68
12451;68,47
12452;44,81
12453;95,22
12454;153,05
12455;53,37
12456;176,86
12457;255,93
12458;301,54
12459;115,01
12460;55,31
12461;161,54
12462;509,29
12463;56,32
12464;75,63
12465;76,1
12466;212,73
12467;25,86
12468;87,3
12469;32,12
12470;74,74
12471;522,18
12472;125,79
12473;57,0
12474;82,83
12475;77,86
12476;109,05
12477;75,11
12478;129,9
12479;86,54
12480;148,14
12481;151,61
12482;232,73
12483;57,9
12484;91,82
12485;160,18
12486;61,9
12487;76,53
12488;199,38
12489;96,26
12490;71,4
12491;236,98
12492;181,89
12493;104,52
12494;92,46
12495;59,58
12496;101,8
12497;107,74
12498;93,57
12499;168,89
12500;127,46
12501;266,74
12502;94,44
12503;41,67
12504;46,95
12505;257,68
12506;69,87
12507;38,0
12508;150,55
12509;88,04
12510;186,79
12511;163,42
12512;87,3
12513;228,09
12514;291,04
12515;104,16
12516;74,67
12517;395,72
12518;283,01
12519;221,85
12520;97,25
12521;125,55
12522;193,23
12523;92,12
12524;135,51
12525;170,87
12526;176,54
12527;194,51
12528;106,8
12529;290,39
12530;128,46
12531;266,07
12532;270,83
12533;323,99
12534;122,55
12535;134,39
12536;122,28
12537;97,57
12538;187,39
12539;231,37
12540;170,2
12541;182,46
12542;58,04
12543;125,42
12544;134,52
12545;158,86
12546;227,19
12547;203,37
12548;242,43
12549;52,34
12550;244,36
12551;144,34
12552;112,3
12553;161,33
12554;82,46
12555;312,34
12556;83,13
12557;111,95
12558;55,09
12559;220,92
12560;75,12
12561;70,88
12562;85,81
12563;164,07
12564;151,31
12565;80,12
12566;167,91
12567;28,49
12568;106,86
12569;289,69
12570;288,72
12571;216,22
12572;105,84
12573;156,31
12574;162,1
12575;108,09
12576;224,1
12577;252,84
12578;76,12
12579;98,19
12580;98,52
12581;115,1
12582;231,41
12583;139,61
12584;204,53
12585;182,0
12586;167,78
12587;147,46
12588;640,87
12589;295,91
12590;334,14
